player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Ivan Corralejo,1542759,Real Betis,2816,spain,2526,14,1,0,6.5,0,0,0,,0.01,0,0,0.0,3,0,0.0,5,2,7,100.0,0,0.0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,20260428,2,4,0,0,1,0,0.0,0,0,0,0,0,0,,1,25.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1,20.0,0,5,2,7,6.5,0,0,10,1,0,0,,,,,
Ibai Aguirre,1545061,Real Sociedad,2824,spain,2526,10,1,0,6.5,0,0,0,,0.0,0,0,0.0,0,0,0.0,0,1,1,25.0,1,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20260428,0,2,0,0,1,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1,33.33,0,2,2,4,6.5,0,0,5,0,0,0,,,,,
Marco Esteban,1548439,Real Oviedo,2851,spain,2526,45,1,0,6.5,0,0,0,,0.0,0,0,0.0,0,0,0.0,1,10,11,84.62,0,0.0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,20260428,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,2,0,0,0,0.0,2,2,11,13,6.5,0,0,18,0,0,0,,,,,
Hugo Solozábal,1429059,Getafe,2859,spain,2526,10,1,0,6.5,0,0,0,,0.0,0,0,0.0,2,0,0.0,2,3,5,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20260428,1,2,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,3,5,6.5,0,0,6,0,0,0,,,,,
Nacho Pérez,2049311,Levante UD,2849,spain,2526,80,2,1,6.5,0,0,0,,0.0,0,0,0.0,2,1,50.0,13,21,34,87.18,0,0.0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,20260428,0,3,0,0,0,0,0.0,0,1,1,0,0,0,,4,66.67,0,0,0,5,1,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3,1,33.33,1,2,1,0,4,57.14,2,16,23,39,6.5,0,0,54,1,0,0,,,,,
Ferland Mendy,792073,Real Madrid,2829,spain,2526,192,4,2,6.5,0,0,0,,0.07,1,0,0.0,32,2,50.0,88,47,135,91.84,2,50.0,2,0,0,0,12,0,0,0,0,1,3,0,0,0,20260428,0,5,1,0,2,0,0.0,0,2,2,0,0,0,,4,57.14,0,0,0,12,2,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,66.67,0,1,1,100.0,0,2,3,0,6,54.55,4,92,55,147,19.5,0,0,171,1,0,0,200385.0,10420000.0,D,30.0,France
Portu,218616,Girona FC,24264,spain,2526,473,10,4,6.5,0,0,0,1.36,0.57,3,3,17.65,26,1,100.0,38,18,56,71.79,5,38.46,8,0,0,0,11,0,3,3,0,0,10,0,0,6,20260428,2,25,0,0,6,0,0.0,0,11,10,1,0,0,,7,29.17,0,0,1,22,2,3,0,3,1.0,0,0,0,0,0.0,0,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9,0,1,5,0,0.0,0,4,1,25.0,3,5,3,17,12,32.43,1,54,24,78,65.0,9,0,149,4,1,0,36154.0,1880000.0,F,33.0,Spain
Javi Llabrés,1162309,Mallorca,2826,spain,2526,212,15,1,6.5,0,0,0,0.49,0.14,0,2,22.22,15,1,20.0,27,19,46,79.31,1,33.33,2,0,0,0,6,0,2,0,0,3,13,0,0,4,20260428,1,15,0,0,4,0,0.0,0,4,4,0,0,0,,8,38.1,0,0,0,12,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,3,2,1,20.0,0,4,2,50.0,1,1,5,9,9,37.5,5,36,22,58,84.5,5,0,104,3,0,0,5192.0,270000.0,F,23.0,Spain
Antoniu Roca,1099344,Espanyol,2814,spain,2526,147,9,1,6.5,0,0,0,0.15,0.25,1,2,66.67,16,0,0.0,20,7,27,75.0,2,25.0,6,0,0,0,7,0,0,3,0,0,9,0,0,2,20260428,1,19,0,0,6,0,0.0,0,3,3,0,0,0,,15,53.57,0,0,0,9,1,3,0,0,0.0,0,0,0,0,0.0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,0,0,6,60.0,0,5,3,60.0,3,1,10,3,17,47.22,1,28,8,36,58.5,3,0,73,4,1,0,14038.0,730000.0,F,23.0,Spain
Damián Rodríguez,1216080,Celta Vigo,2821,spain,2526,151,2,2,6.5,0,0,0,0.06,0.13,1,1,33.33,24,2,100.0,72,34,106,92.98,0,0.0,0,0,0,0,7,0,0,0,0,3,2,0,0,0,20260428,1,5,0,0,3,0,0.0,0,3,3,0,0,0,,0,0.0,0,0,0,8,1,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,3,0,0,0.0,0,0,0,0.0,2,1,1,3,0,0.0,2,78,36,114,13.0,3,0,128,0,1,0,,,,,
José Luis Pérez,1491660,Getafe,2859,spain,2526,20,2,0,6.5,0,0,0,0.04,0.0,0,0,0.0,0,0,0.0,1,0,1,25.0,2,40.0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,20260428,0,4,0,0,1,0,0.0,0,1,1,0,0,0,,2,66.67,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,4,50.0,1,4,0,4,13.0,1,0,13,2,0,0,,,,,
Dani Rodriguez,349526,Mallorca,2826,spain,2526,67,2,0,6.5,0,0,0,0.02,0.05,0,1,33.33,4,0,0.0,7,5,12,66.67,2,40.0,3,0,0,0,1,0,0,1,0,1,2,0,0,5,20260428,0,8,0,0,0,0,0.0,0,1,0,1,0,0,,5,50.0,0,0,0,6,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,1,100.0,0,2,1,50.0,1,1,1,3,7,46.67,1,11,7,18,13.0,1,0,45,3,0,0,,,,,
Pablo García,1893910,Real Betis,2816,spain,2526,388,15,2,6.49,0,0,0,1.37,0.13,3,0,0.0,33,5,83.33,50,28,78,81.25,0,0.0,2,0,0,0,23,0,1,2,0,1,14,0,0,10,20260428,6,35,0,0,5,0,0.0,0,3,3,0,0,0,,24,42.11,0,0,2,18,4,2,0,3,0.0,0,0,0,0,0.0,0,0,0,0,64,3,0,0,0,0,0,0,0,0,0,0.0,0.0,1,9,4,7,4,5,29.41,0,10,5,50.0,2,5,17,3,24,40.68,6,62,34,96,90.9,13,0,207,9,1,0,15962.0,830000.0,F,19.0,Spain
Giacomo Raspadori,865651,Atlético Madrid,2836,spain,2526,250,12,1,6.49,0,1,1,0.69,0.62,3,3,33.33,22,1,100.0,44,28,72,79.12,3,30.0,7,0,0,0,13,2,1,1,0,1,12,0,0,4,20260428,2,18,0,0,3,0,0.0,0,4,3,1,0,0,,10,47.62,0,0,0,19,0,4,0,2,0.0,0,0,0,0,0.0,0,0,0,0,36,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,2,3,3,1,25.0,0,2,1,50.0,4,4,4,9,13,41.94,1,58,33,91,77.9,7,0,138,7,1,0,,,,,
Aihen Muñoz,966441,Real Sociedad,2824,spain,2526,806,19,8,6.49,0,0,0,0.44,0.51,7,7,33.33,58,9,32.14,114,108,222,82.53,8,50.0,8,0,0,0,24,0,1,0,0,31,19,0,0,2,20260428,16,39,0,0,6,0,0.0,0,17,17,0,0,0,,31,50.0,0,0,0,47,5,5,0,0,1.0,0,0,0,0,0.0,0,0,0,0,98,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,3,4,1,3,30.0,0,27,17,62.96,5,14,10,21,39,50.0,28,141,128,269,123.3,5,0,466,3,1,0,32115.0,1670000.0,D,28.0,Spain
Selton Sanchez,1953923,Athletic Club,2825,spain,2526,199,7,2,6.49,0,1,1,0.27,0.17,2,0,0.0,14,3,60.0,24,18,42,66.67,1,50.0,1,0,0,0,10,0,0,0,0,0,7,0,0,4,20260428,3,18,0,0,5,0,0.0,0,4,3,1,0,0,,9,34.62,0,0,0,21,1,4,0,1,0.0,0,0,0,0,0.0,0,0,0,0,42,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,3,1,1,16.67,0,3,3,100.0,4,8,6,0,10,35.71,5,42,21,63,45.4,4,0,108,5,0,0,4808.0,250000.0,M,18.0,Spain
Jhon Solís,1106573,Girona FC,24264,spain,2526,384,12,3,6.48,0,0,0,0.16,0.09,2,0,0.0,36,3,37.5,75,70,145,88.41,2,22.22,7,0,0,0,20,0,0,0,0,8,11,0,0,3,20260428,7,27,0,1,2,0,0.0,0,14,13,1,0,0,,13,39.39,0,0,0,19,4,1,0,0,1.0,0,0,0,0,0.0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,2,3,27.27,0,3,3,100.0,1,3,11,0,15,35.71,8,88,76,164,71.3,3,0,225,7,0,0,,,,,
Maroan Sannadi,1520799,Athletic Club,2825,spain,2526,273,9,2,6.48,1,0,1,1.1,0.12,2,0,0.0,17,2,66.67,33,14,47,71.21,9,50.0,9,0,0,0,6,1,0,2,0,3,9,0,0,3,20260428,2,23,0,0,8,0,12.5,0,8,6,2,1,0,,7,33.33,0,0,0,19,1,2,0,3,0.0,0,0,0,0,0.0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,273.0,0.0,0,3,5,2,4,1,25.0,0,1,1,100.0,2,2,4,2,16,41.03,3,44,22,66,58.3,8,0,118,5,1,0,15962.0,830000.0,F,25.0,Morocco
Abdon,146852,Mallorca,2826,spain,2526,116,12,0,6.48,0,0,0,0.76,0.12,0,0,0.0,6,0,0.0,12,3,15,75.0,4,44.44,5,0,0,0,1,0,1,2,0,1,9,0,0,2,20260428,4,13,0,0,2,0,0.0,0,1,1,0,0,0,,3,27.27,0,0,0,5,0,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,0,1,1,100.0,0,0,0,0.0,2,0,1,1,7,35.0,1,15,5,20,58.3,3,0,35,2,0,0,14038.0,730000.0,F,33.0,Spain
Tai Abed,1160250,Levante UD,2849,spain,2526,56,5,0,6.48,0,0,0,,0.0,0,0,0.0,3,0,0.0,5,1,6,60.0,0,0.0,1,0,0,0,1,0,0,0,0,1,4,0,0,2,20260428,1,6,0,0,1,0,0.0,0,2,1,1,0,0,,4,44.44,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,50.0,0,1,1,100.0,0,1,2,3,4,40.0,0,7,3,10,25.9,0,0,25,2,0,0,7308.0,380000.0,F,21.0,Israel
Tanguy Nianzou,1003007,Sevilla,2833,spain,2526,648,12,8,6.48,0,0,0,0.48,0.04,18,0,0.0,26,27,58.7,76,206,282,88.4,23,76.67,7,0,0,0,18,0,0,3,1,50,12,0,1,4,20260428,2,30,0,2,15,0,0.0,0,15,14,1,0,0,,22,48.89,0,0,0,37,4,2,0,0,1.0,0,0,0,1,0.0,0,0,0,0,53,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,8,1,6,0,2,40.0,0,14,8,57.14,2,29,5,0,45,60.0,46,105,214,319,77.7,9,0,437,6,5,0,80192.0,4170000.0,D,23.0,France
Pablo Marín,1139409,Real Sociedad,2824,spain,2526,1249,29,13,6.47,0,1,1,1.18,1.23,6,4,33.33,71,7,41.18,154,106,260,79.51,6,24.0,19,0,0,0,48,2,2,5,0,12,29,0,0,19,20260428,8,88,0,0,19,0,0.0,0,29,28,1,0,0,,47,40.52,0,0,1,67,5,10,0,2,1.0,0,0,0,0,0.0,0,0,0,1,162,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,5,3,4,14,36.84,0,15,12,80.0,10,17,38,12,53,37.59,17,196,131,327,187.7,12,0,557,18,2,0,20000.0,1040000.0,F,22.0,Spain
Urko Izeta,1430667,Athletic Club,2825,spain,2526,162,11,1,6.47,0,0,0,0.81,0.3,1,0,0.0,17,1,33.33,27,12,39,69.64,2,25.0,6,0,0,0,11,1,2,1,0,0,10,0,0,2,20260428,1,15,0,0,4,0,0.0,0,3,3,0,0,0,,4,30.77,0,0,2,17,0,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0,33,6,0,0,0,0,0,0,0,0,0,0.0,0.0,1,6,2,3,4,1,33.33,0,2,0,0.0,2,1,3,2,6,28.57,3,39,17,56,64.7,8,0,98,1,2,0,8077.0,420000.0,F,26.0,Spain
David Lopez,135116,Girona FC,24264,spain,2526,203,4,2,6.47,0,0,0,0.57,0.02,5,0,0.0,9,13,48.15,43,109,152,87.86,3,60.0,2,0,0,0,9,0,1,0,0,4,3,0,0,0,20260428,0,3,0,2,1,0,0.0,7,6,6,0,0,0,,3,75.0,0,0,0,21,0,0,0,1,1.0,0,0,0,0,0.0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,1,1,100.0,0,2,1,50.0,0,9,1,0,6,66.67,27,59,114,173,19.4,1,0,189,0,0,0,72115.0,3750000.0,D,36.0,Spain
Álex Forés,1086128,Real Oviedo,2851,spain,2526,311,15,2,6.46,0,1,1,1.21,0.04,0,0,0.0,13,0,0.0,19,18,37,68.52,2,25.0,6,0,0,0,11,0,2,3,0,0,14,0,0,2,20260428,3,16,0,0,3,0,0.0,0,7,7,0,0,0,,8,44.44,0,0,0,17,1,1,0,1,0.0,0,0,0,0,0.0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,0,3,2,3,60.0,0,1,0,0.0,1,0,5,2,10,38.46,2,29,25,54,90.5,8,0,101,4,0,0,14038.0,730000.0,F,24.0,Spain
Alan Matturro,1177401,Levante UD,2849,spain,2526,853,17,9,6.46,1,0,1,0.62,0.14,6,0,0.0,25,17,25.37,68,253,321,80.65,16,53.33,14,0,0,0,51,1,0,4,1,65,17,0,1,3,20260428,3,30,0,1,7,0,12.5,34,17,14,3,1,0,,29,64.44,1,0,0,77,6,2,0,0,4.0,0,0,0,0,0.0,0,0,0,0,98,2,0,1,0,0,0,0,0,0,0,853.0,0.0,0,7,1,3,1,0,0.0,0,20,12,60.0,2,20,3,0,45,60.0,67,133,265,398,109.8,8,0,549,9,0,0,20000.0,1040000.0,D,21.0,Uruguay
Yago Santiago,1092515,Elche,2846,spain,2526,289,9,3,6.46,0,0,0,0.12,0.21,0,2,33.33,33,2,50.0,63,26,89,85.58,2,25.0,6,0,0,0,12,0,0,2,0,5,9,0,1,2,20260428,3,20,0,0,3,0,0.0,0,5,5,0,0,0,,8,36.36,0,0,0,15,1,2,0,1,0.0,0,0,0,0,0.0,0,0,0,0,36,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,0,4,40.0,0,2,1,50.0,2,0,10,6,10,33.33,4,72,32,104,58.1,2,0,154,2,1,0,5962.0,310000.0,F,22.0,Spain
Alemão,981604,Rayo Vallecano,2818,spain,2526,916,21,9,6.45,2,0,2,3.16,0.18,3,0,0.0,38,3,42.86,69,35,104,68.42,13,30.23,30,0,0,0,15,0,5,4,1,11,20,0,0,10,20260428,7,65,0,0,17,0,10.53,0,11,8,3,2,0,,26,42.62,2,0,0,48,1,6,0,2,2.0,0,0,0,0,0.0,0,0,0,0,119,1,0,0,0,0,0,0,0,0,0,458.0,0.0,0,17,2,6,9,3,42.86,0,4,1,25.0,6,5,7,3,39,37.5,7,109,43,152,129.0,19,0,299,19,2,0,28077.0,1460000.0,F,27.0,Brazil
Juan Arango,1482463,Girona FC,24264,spain,2526,19,2,0,6.45,0,0,0,,0.01,0,0,0.0,3,0,0.0,3,0,3,100.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,20260428,0,2,0,0,1,0,0.0,0,0,0,0,0,0,,2,50.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,100.0,0,0,0,0.0,0,0,2,0,2,50.0,0,3,0,3,12.9,0,0,9,0,1,0,,,,,
Justin-Noel Kalumba,1484974,Mallorca,2826,spain,2526,46,2,0,6.45,0,0,0,,0.01,0,0,0.0,6,0,0.0,6,2,8,66.67,0,0.0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,20260428,1,5,0,0,0,0,0.0,0,0,0,0,0,0,,1,16.67,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,3,1,1,16.67,0,10,2,12,12.9,0,0,23,1,0,0,5962.0,310000.0,F,21.0,France
Iñigo Arguibide,1495856,Osasuna,2820,spain,2526,196,6,2,6.45,0,0,0,,0.02,1,1,20.0,5,2,18.18,13,11,24,63.16,0,0.0,2,0,0,0,8,0,0,0,0,7,6,0,1,2,20260428,1,10,0,0,3,0,0.0,0,1,0,1,0,0,,3,27.27,0,0,0,14,2,1,0,0,1.0,0,0,0,0,0.0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3,3,100.0,1,4,2,5,3,23.08,11,21,17,38,38.7,0,0,90,0,0,0,4808.0,250000.0,D,20.0,Spain
Abu Kamara,1087476,Getafe,2859,spain,2526,219,11,1,6.45,0,0,0,0.33,0.05,0,0,0.0,18,2,66.67,31,11,42,66.67,3,37.5,5,0,0,0,6,0,1,1,0,1,10,0,0,5,20260428,3,19,0,0,2,0,0.0,0,2,2,0,0,0,,9,39.13,0,0,0,21,2,2,0,2,1.0,0,0,0,0,0.0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,1,1,2,28.57,0,4,2,50.0,2,1,7,9,12,38.71,3,51,12,63,64.5,3,0,116,3,1,0,10000.0,520000.0,F,22.0,England
Eder Garcia,1425060,Athletic Club,2825,spain,2526,36,2,0,6.45,0,0,0,0.03,0.0,0,0,0.0,3,0,0.0,6,11,17,73.91,1,100.0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,20260428,0,3,0,0,2,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,6,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1,25.0,0,9,14,23,12.9,1,0,30,0,1,0,,,,,
Wesley,1211632,Real Sociedad,2824,spain,2526,83,4,1,6.45,0,0,0,0.02,0.02,0,0,0.0,8,2,50.0,15,3,18,66.67,2,66.67,1,0,0,0,4,0,0,1,0,1,4,0,0,2,20260428,0,5,0,0,2,0,0.0,0,4,4,0,0,0,,3,42.86,0,0,0,9,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,3,75.0,0,0,0,0.0,0,0,4,1,5,50.0,4,21,6,27,25.8,1,0,44,0,0,0,60192.0,3130000.0,F,20.0,Brazil
Álex Sancris,1398518,Getafe,2859,spain,2526,648,16,5,6.45,0,1,1,0.33,0.95,5,7,12.73,42,5,35.71,75,41,116,69.05,3,12.5,21,0,0,0,38,1,0,3,0,3,15,0,0,8,20260428,10,57,0,0,15,0,0.0,0,8,7,1,0,0,,23,38.98,0,0,0,52,2,7,0,8,0.0,0,0,0,0,0.0,0,0,0,0,134,7,0,1,0,0,0,0,0,0,0,0.0,0.0,1,1,10,4,4,4,44.44,0,9,5,55.56,7,10,9,55,26,31.33,14,113,55,168,96.7,11,0,330,11,1,1,20000.0,1040000.0,F,29.0,Spain
Victor Parada,985726,Deportivo Alavés,2885,spain,2526,1782,25,20,6.45,0,3,3,0.94,1.38,19,7,23.33,87,21,31.34,230,304,534,81.4,30,50.0,30,0,0,0,55,3,2,2,1,64,24,0,0,7,20260428,8,76,0,0,27,0,0.0,0,33,29,4,0,0,,46,50.0,0,0,1,122,8,14,0,3,9.0,0,0,0,1,0.0,0,0,0,0,197,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,7,3,7,1,7,58.33,0,26,11,42.31,14,46,12,30,76,50.0,67,316,340,656,154.7,10,0,977,13,7,1,8077.0,420000.0,D,23.0,Spain
Luka Ilić,885664,Real Oviedo,2851,spain,2526,729,18,8,6.44,1,0,1,0.69,0.52,8,1,14.29,52,11,52.38,101,80,181,80.09,6,42.86,8,0,0,0,30,0,3,0,0,8,18,0,0,11,20260428,15,58,0,0,16,0,11.11,0,14,12,2,1,0,,20,28.57,0,0,0,45,5,3,0,2,3.0,0,0,0,0,0.0,0,0,0,0,89,3,0,1,1,0,0,0,0,0,0,729.0,0.0,0,4,5,4,5,3,25.0,0,10,4,40.0,3,14,12,7,26,30.95,21,130,96,226,116.0,9,0,336,7,2,1,20000.0,1040000.0,F,26.0,Serbia
Thiago Borbas,1018547,Real Oviedo,2851,spain,2526,129,8,0,6.44,0,0,0,0.4,0.01,0,0,0.0,4,1,50.0,9,11,20,68.97,7,41.18,10,0,0,0,2,0,1,1,0,4,7,0,0,2,20260428,1,18,0,0,5,0,0.0,0,3,3,0,0,0,,5,38.46,0,0,0,9,0,0,0,1,0.0,0,0,0,0,0.0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,1,0,0.0,0,3,0,0.0,0,0,0,0,12,40.0,2,16,13,29,45.1,3,0,54,2,1,0,15962.0,830000.0,F,23.0,Uruguay
Veljko Birmančević,831510,Getafe,2859,spain,2526,133,5,1,6.44,0,0,0,0.1,0.08,0,1,100.0,9,1,16.67,13,8,21,58.33,1,11.11,8,0,0,0,7,0,0,1,0,1,5,0,0,2,20260428,3,17,0,0,3,0,0.0,0,2,2,0,0,0,,5,35.71,0,0,0,15,2,2,0,3,1.0,0,0,0,0,0.0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,1,2,50.0,0,0,0,0.0,2,3,4,1,6,26.09,6,25,11,36,32.2,2,0,64,3,0,0,12115.0,630000.0,F,27.0,Serbia
Adama Boiro,1398511,Athletic Club,2825,spain,2526,629,11,6,6.44,0,0,0,0.02,0.39,6,4,23.53,81,6,46.15,159,109,268,88.45,8,44.44,10,0,0,0,30,0,0,1,0,12,11,0,0,3,20260428,5,29,1,0,4,0,0.0,0,14,8,6,0,0,,25,56.82,0,0,0,35,14,3,0,0,1.0,0,0,0,0,0.0,0,0,0,0,70,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,2,22.22,0,15,10,66.67,3,15,9,17,33,53.23,13,187,116,303,70.8,1,0,463,8,1,0,8077.0,420000.0,D,23.0,Spain
Oier Luengo,857229,Real Oviedo,2851,spain,2526,225,3,3,6.43,0,1,1,0.04,0.0,1,0,0.0,1,2,25.0,7,71,78,88.64,2,28.57,5,0,0,0,2,0,0,0,0,5,3,0,0,0,20260428,0,7,0,0,2,0,0.0,2,6,5,1,0,0,,7,77.78,0,0,0,10,2,1,0,0,2.0,0,0,0,0,0.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,6,5,83.33,1,4,0,0,9,56.25,8,11,77,88,19.3,1,0,115,1,1,0,8077.0,420000.0,D,28.0,Spain
Yvan Neyou,869931,Getafe,2859,spain,2526,73,5,0,6.43,0,0,0,,0.01,0,0,0.0,6,1,100.0,10,5,15,83.33,0,0.0,2,0,0,0,2,0,0,0,0,3,3,0,0,2,20260428,1,8,0,0,4,0,0.0,0,2,2,0,0,0,,2,25.0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,2,1,0,2,20.0,1,13,5,18,19.3,0,0,35,2,2,0,,,,,
Jose Salinas,1068891,Espanyol,2814,spain,2526,253,10,2,6.43,0,0,0,,0.33,2,1,14.29,16,0,0.0,43,49,92,85.19,3,50.0,3,0,0,0,9,0,0,0,0,5,9,0,0,1,20260428,1,13,0,0,8,0,0.0,0,7,6,1,0,0,,9,47.37,0,0,0,16,2,4,0,0,2.0,1,0,0,0,0.0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,100.0,0,2,2,100.0,4,3,3,7,12,48.0,5,53,55,108,57.9,0,0,164,4,2,0,15962.0,830000.0,D,25.0,Spain
