player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Evan Ferguson,999231,Roma,2702,italy,2526,776,16,10,6.53,3,2,5,2.62,0.94,5,1,50.0,58,4,100.0,92,35,127,76.97,10,22.73,34,0,0,0,17,2,4,2,1,2,15,0,0,20,20260428,4,78,0,0,11,0,11.11,0,6,5,1,3,0,,24,35.29,0,0,0,38,1,15,1,3,1,0,0,0,0,0.0,0,0,0,0,107,6,0,0,2,0,0,0,0,0,0,258.67,0.0,0,20,7,10,15,8,47.06,0,7,4,57.14,15,7,17,2,34,30.36,4,123,42,165,97.9,27,0,321,9,1,0,64038.0,3330000.0,F,21.0,Ireland
Oliver Sørensen,957921,Parma,2690,italy,2526,1782,31,19,6.53,1,1,2,1.56,0.52,9,2,14.29,132,17,48.57,247,162,409,82.63,14,35.9,25,0,0,0,61,1,2,5,2,31,30,0,0,17,20260428,15,85,0,0,13,0,7.14,0,27,22,5,1,0,,41,40.59,1,0,1,86,17,10,0,2,2,0,0,0,0,0.0,0,0,0,0,165,1,0,0,0,0,0,0,0,0,0,1782.0,0.0,0,9,5,6,3,6,27.27,0,17,6,35.29,10,17,22,14,55,39.29,35,311,184,495,195.8,14,0,753,20,2,0,23077.0,1200000.0,M,23.0,Denmark
Davide Frattesi,835600,Inter,2697,italy,2526,529,20,3,6.53,0,0,0,1.86,0.16,2,0,0.0,29,2,40.0,58,30,88,76.52,4,33.33,8,0,0,0,15,1,4,3,1,4,19,0,0,8,20260428,1,29,0,0,8,0,0.0,0,4,4,0,0,0,,30,58.82,0,0,0,27,3,6,0,2,1,0,0,0,0,0.0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,11,2,7,3,4,50.0,0,15,7,46.67,6,3,8,2,34,53.97,5,80,35,115,124.0,13,0,209,11,0,0,99808.0,5190000.0,M,26.0,Italy
David Okereke,831290,Cremonese,2761,italy,2526,352,8,3,6.53,1,0,1,0.58,0.17,1,1,25.0,21,2,100.0,45,15,60,83.33,10,31.25,22,0,0,0,9,1,0,1,0,2,8,0,0,5,20260428,2,37,0,0,1,0,16.67,0,7,6,1,1,0,,8,34.78,0,0,0,12,0,3,1,2,1,0,0,0,0,0.0,0,0,0,0,40,5,0,0,0,0,0,0,0,0,0,352.0,0.0,0,5,1,1,4,3,30.0,0,3,0,0.0,3,2,10,4,18,32.73,2,56,16,72,52.2,6,0,133,2,0,0,14808.0,770000.0,F,28.0,Nigeria
Petar Ratkov,1101942,Lazio,2699,italy,2526,228,8,2,6.53,0,0,0,0.59,0.02,3,0,0.0,7,0,0.0,15,12,27,60.0,7,63.64,4,0,0,0,5,0,2,2,0,3,8,0,0,2,20260428,0,7,0,0,0,0,0.0,0,5,4,1,0,0,,6,66.67,0,0,1,18,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,3,1,0,0.0,0,3,2,66.67,1,4,1,0,13,65.0,1,29,16,45,52.2,6,0,72,3,0,0,21346.0,1110000.0,F,22.0,Serbia
Rasmus Højlund,1086417,Napoli,2714,italy,2526,2401,29,28,6.52,10,3,13,9.44,2.2,4,2,66.67,146,7,77.78,237,101,338,73.0,43,38.74,68,0,0,0,29,4,10,13,3,15,29,0,0,57,20260428,3,177,0,0,33,0,18.18,0,28,26,2,10,0,,60,35.5,2,0,1,125,0,28,5,11,2,0,0,1,0,100.0,0,1,0,0,294,11,0,0,3,0,0,0,0,0,0,240.1,0.0,0,48,7,20,22,10,33.33,0,4,1,25.0,28,12,30,3,103,36.79,9,345,118,463,189.0,55,3,814,47,1,0,178077.0,9260000.0,F,23.0,Denmark
Giovane,1170773,Napoli,2714,italy,2526,1807,32,20,6.52,3,5,8,3.59,1.89,6,13,19.7,143,12,66.67,220,78,298,67.88,37,25.0,111,0,0,0,75,6,4,17,2,11,32,0,0,41,20260428,11,229,1,1,24,0,5.56,0,27,22,5,2,1,,73,38.22,0,0,1,141,6,31,2,14,2,0,0,0,0,0.0,0,0,0,0,370,12,0,0,1,0,0,0,0,0,0,602.33,0.0,1,29,25,11,26,36,44.44,0,14,10,71.43,31,15,81,66,110,32.45,18,336,103,439,208.5,54,1,919,23,2,0,21346.0,1110000.0,F,22.0,Brazil
Amin Sarr,1022204,Hellas Verona,2701,italy,2526,1038,32,9,6.52,0,1,1,1.21,0.9,6,1,10.0,87,2,50.0,150,52,202,74.26,36,37.5,60,0,0,0,37,1,1,6,0,10,32,0,0,21,20260428,4,120,0,0,25,0,0.0,0,32,29,3,0,0,,46,43.4,0,0,0,70,3,13,0,7,0,0,0,0,0,0.0,0,0,0,0,147,5,0,1,0,0,0,0,0,0,0,0.0,0.0,0,12,5,6,5,10,43.48,0,15,9,60.0,13,10,23,10,82,40.59,4,210,62,272,208.5,17,0,477,21,0,1,32115.0,1670000.0,F,24.0,Sweden
Antonio Sanabria,333261,Cremonese,2761,italy,2526,862,23,9,6.51,1,1,2,2.83,0.22,5,0,0.0,43,3,100.0,82,52,134,81.71,28,42.42,38,0,0,0,9,3,4,3,0,15,22,0,0,9,20260428,3,67,1,0,15,0,9.09,0,11,10,1,1,0,,24,45.28,1,0,0,30,1,6,0,6,0,0,0,0,0,0.0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,862.0,0.0,0,10,1,4,4,7,77.78,0,2,1,50.0,6,5,9,1,52,43.7,3,104,60,164,143.3,11,0,280,15,2,0,56923.0,2960000.0,F,29.0,Paraguay
Adrien Tameze,139235,Torino,2696,italy,2526,1133,24,12,6.51,0,0,0,0.26,0.28,19,2,14.29,85,32,45.71,186,227,413,80.51,19,52.78,17,0,0,0,58,0,0,2,1,36,23,0,0,2,20260428,7,47,2,0,16,0,0.0,0,26,21,5,0,0,,22,42.31,0,0,0,100,20,8,0,0,6,0,0,0,0,0.0,0,0,0,0,131,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,2,3,0,0,0.0,0,15,11,73.33,8,31,5,14,41,46.59,70,253,260,513,149.8,5,0,685,7,3,0,24615.0,1280000.0,M,32.0,France
Fisayo Dele-Bashiru,910121,Lazio,2699,italy,2526,966,20,9,6.51,0,0,0,0.69,0.29,3,1,12.5,103,2,33.33,182,146,328,91.62,4,28.57,10,0,0,0,39,1,0,1,2,8,20,0,0,11,20260428,3,34,0,2,6,0,0.0,0,11,9,2,0,0,,23,48.94,0,0,0,30,2,9,0,2,0,0,0,0,0,0.0,0,0,0,0,69,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,3,6,1,4,44.44,0,17,13,76.47,9,3,9,8,27,44.26,6,204,154,358,130.2,8,0,471,2,0,0,46346.0,2410000.0,F,24.0,Nigeria
Loïs Openda,835480,Juventus,2687,italy,2526,675,24,6,6.51,1,0,1,3.57,1.16,1,1,14.29,51,2,50.0,74,36,110,72.85,8,28.57,20,0,0,0,12,1,5,7,0,3,21,0,0,6,20260428,1,41,0,1,8,0,3.85,0,8,7,1,1,0,,30,58.82,0,0,0,41,1,8,0,11,1,0,0,0,0,0.0,0,0,0,0,83,2,0,0,1,0,0,0,0,0,0,675.0,0.0,0,20,6,13,6,4,36.36,0,6,4,66.67,8,4,11,7,38,48.1,4,108,43,151,136.7,26,0,276,21,0,0,142500.0,7410000.0,F,25.0,Belgium
Andrea Pinamonti,826198,Sassuolo,2793,italy,2526,2373,32,30,6.51,8,3,11,7.37,1.05,8,2,18.18,85,7,63.64,146,161,307,72.24,53,36.05,94,0,0,1,42,4,11,15,1,16,32,0,1,28,20260428,3,148,1,1,12,0,12.12,0,35,30,5,8,0,,38,41.3,1,0,2,118,1,17,1,11,2,0,0,1,0,0.0,0,0,0,1,214,10,0,1,6,0,0,0,0,0,0,296.63,0.0,0,59,7,25,26,4,23.53,0,8,4,50.0,17,19,17,11,91,38.08,11,236,189,425,208.3,66,0,708,29,2,0,85385.0,4440000.0,F,26.0,Italy
Gift Orban,1217613,Hellas Verona,2701,italy,2526,2036,28,23,6.5,7,2,9,10.55,1.43,7,5,33.33,100,13,46.43,185,85,270,71.81,29,32.58,60,0,0,0,57,3,12,24,1,9,28,0,1,31,20260428,8,134,0,0,23,0,8.24,0,32,24,8,5,2,,42,36.21,0,0,3,106,4,20,2,20,0,0,0,2,0,100.0,0,2,0,0,228,10,0,1,5,0,0,0,0,0,0,290.86,0.0,7,46,39,33,28,19,50.0,0,4,2,50.0,20,24,38,15,71,34.63,28,269,107,376,182.1,85,1,698,21,4,0,39231.0,2040000.0,F,23.0,Nigeria
Marcus Pedersen,934409,Torino,2696,italy,2526,1961,26,21,6.5,0,2,2,1.14,1.81,23,16,16.84,102,19,33.93,224,176,400,77.07,6,20.0,24,0,0,0,52,4,1,3,8,21,26,0,0,11,20260428,14,89,2,1,31,0,0.0,0,32,23,9,0,0,,36,35.64,0,0,0,119,10,17,0,3,3,0,0,0,0,0.0,0,0,0,0,294,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,10,3,8,2,9,45.0,0,21,12,57.14,17,64,20,95,42,32.06,56,308,211,519,169.0,13,0,965,6,3,0,25000.0,1300000.0,D,25.0,Norway
Dachi Lordkipanidze,1153193,Cremonese,2761,italy,2526,28,1,0,6.5,0,0,0,,0.0,1,0,0.0,0,1,100.0,1,4,5,71.43,1,50.0,1,0,0,0,1,0,0,0,0,1,1,0,0,2,20260428,0,3,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,1,25.0,1,2,5,7,6.5,0,0,14,0,0,0,,,,,
Alessandro Romano,1417034,Roma,2702,italy,2526,10,2,0,6.5,0,0,0,,0.0,0,0,0.0,2,0,0.0,3,3,6,85.71,0,0.0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,20260428,1,3,0,0,2,0,0.0,0,0,0,0,0,0,,1,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,0,0,0.0,0,0,1,0,1,25.0,1,4,3,7,6.5,0,0,10,0,0,0,,,,,
Daniel Denoon,1922473,Pisa,2737,italy,2526,123,2,2,6.5,0,0,0,,0.0,0,0,0.0,0,1,33.33,4,23,27,84.38,0,0.0,2,0,0,0,4,0,0,0,0,3,2,0,0,1,20260428,0,7,0,0,4,0,0.0,0,1,1,0,0,0,,6,54.55,0,0,0,5,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3,2,66.67,0,0,0,0,6,46.15,3,7,25,32,13.0,0,0,57,3,1,0,2500.0,130000.0,D,22.0,Switzerland
Nicolas,150611,Pisa,2737,italy,2526,540,6,6,6.5,0,0,0,,0.01,8,0,0.0,11,56,45.53,42,82,124,64.92,4,100.0,0,0,0,0,59,0,0,0,0,4,6,0,0,0,20260428,2,2,0,0,0,0,0.0,47,14,13,1,0,0,-2.96,3,60.0,0,10,0,67,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,67,0,1,0,0,4,5,7,12,0,7,0.0,0.0,0,0,0,0,0,1,100.0,4,0,0,0.0,0,15,1,0,7,77.78,123,100,91,191,39.0,0,0,250,3,0,0,5385.0,280000.0,K,37.0,Brazil
Calvin Stengs,857480,Pisa,2737,italy,2526,61,4,0,6.5,0,0,0,0.08,0.04,1,0,0.0,13,1,50.0,15,8,23,82.14,1,50.0,1,0,0,0,3,0,0,0,0,0,4,0,0,6,20260428,2,9,0,0,0,0,0.0,0,2,2,0,0,0,,4,33.33,0,0,0,5,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,1,0,0.0,0,2,0,0.0,1,2,0,3,5,35.71,2,20,8,28,26.0,2,0,50,2,0,0,44423.0,2310000.0,F,27.0,Netherlands
Cheveyo Mul-Balentien,2205650,Milan,2692,italy,2526,9,2,0,6.5,0,0,0,0.07,,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,20260428,1,2,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,1,6.5,1,0,5,0,0,0,,,,,
Laurs Skjellerup,1034241,Sassuolo,2793,italy,2526,9,1,0,6.5,0,0,0,0.02,,0,0,0.0,0,0,0.0,0,0,0,0.0,1,100.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,20260428,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1,100.0,0,3,0,3,6.5,1,0,4,0,0,0,7115.0,370000.0,F,23.0,Denmark
Roberto Piccoli,958982,Fiorentina,2693,italy,2526,1489,29,14,6.5,3,1,4,6.16,0.64,3,1,20.0,46,0,0.0,86,42,128,64.32,48,37.8,79,0,0,0,31,1,12,9,3,11,29,0,0,25,20260428,1,138,0,0,28,0,7.14,0,19,16,3,3,0,,51,46.36,0,0,2,71,3,14,2,9,0,0,0,0,0,0.0,0,0,0,0,184,7,0,0,1,0,0,0,0,0,0,496.33,0.0,0,35,7,19,14,8,42.11,0,7,0,0.0,14,5,19,5,99,41.77,3,140,59,199,188.4,42,0,463,36,1,0,56923.0,2960000.0,F,25.0,Italy
Santiago Pierotti,984998,Lecce,2689,italy,2526,2275,33,27,6.49,1,0,1,3.07,1.31,11,3,15.79,150,9,60.0,295,135,430,75.97,43,36.44,75,0,0,0,136,1,5,10,1,21,33,0,0,64,20260428,36,283,0,1,59,0,3.45,0,31,29,2,1,0,,131,38.64,1,0,1,136,16,19,0,7,4,0,0,0,0,0.0,0,0,0,0,362,23,0,0,0,0,0,0,0,0,0,2275.0,0.0,0,23,6,12,7,33,38.82,0,78,47,60.26,19,13,85,19,174,38.07,15,410,156,566,214.2,29,0,1131,20,3,0,10769.0,560000.0,F,24.0,Argentina
Michael Folorunsho,869795,Cagliari,2719,italy,2526,1826,24,22,6.49,2,0,2,3.04,0.9,11,3,15.0,88,16,37.21,163,124,287,66.13,30,41.67,42,0,0,0,57,1,5,9,2,25,24,0,0,30,20260428,17,142,0,1,33,0,6.9,0,29,23,6,1,1,,81,44.75,1,0,1,147,9,14,0,13,3,0,1,0,0,0.0,0,0,0,0,292,7,0,0,1,0,0,0,0,0,0,913.0,0.0,0,16,13,12,8,20,45.45,0,22,9,40.91,13,43,44,20,111,43.87,43,277,157,434,155.7,29,0,824,41,3,0,42692.0,2220000.0,M,27.0,Italy
Omri Gandelman,1019125,Lecce,2689,italy,2526,921,16,10,6.49,2,0,2,1.4,0.58,3,1,25.0,47,2,33.33,99,49,148,64.91,48,41.38,68,0,0,0,20,1,0,3,1,13,16,0,0,14,20260428,5,105,0,0,12,0,20.0,0,12,12,0,2,0,,13,26.0,1,0,1,80,4,6,1,1,1,0,0,0,0,0.0,0,0,0,0,125,5,0,0,0,0,0,0,0,0,0,460.5,0.0,0,7,3,4,3,2,22.22,0,8,5,62.5,6,4,9,4,61,36.75,6,165,63,228,103.8,10,0,357,3,0,0,21346.0,1110000.0,F,25.0,Israel
Nicholas Pierini,829581,Sassuolo,2793,italy,2526,144,11,0,6.49,0,0,0,0.31,0.22,0,4,44.44,22,0,0.0,38,6,44,83.02,2,40.0,3,0,0,0,9,0,0,2,0,1,8,0,0,8,20260428,0,17,0,0,1,0,0.0,0,0,0,0,0,0,,9,39.13,0,0,1,9,2,4,0,0,0,0,0,0,0,0.0,0,0,0,0,32,2,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2,3,1,2,2,28.57,0,4,4,100.0,4,2,7,9,11,39.29,0,42,11,53,51.9,5,0,109,3,1,0,12500.0,650000.0,F,27.0,Italy
Mathias Løvik,1133715,Parma,2690,italy,2526,479,9,5,6.49,0,0,0,0.15,0.22,2,4,26.67,22,5,41.67,51,50,101,79.53,3,23.08,10,0,0,0,19,0,0,1,0,9,8,0,0,0,20260428,6,28,0,0,3,0,0.0,0,8,5,3,0,0,,15,45.45,0,0,0,26,6,2,0,2,0,0,0,0,0,0.0,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,2,0,2,18.18,0,11,6,54.55,2,8,11,15,18,39.13,12,72,55,127,51.9,3,0,234,2,0,0,,,,,
Tete Morente,605374,Lecce,2689,italy,2526,859,16,9,6.49,0,0,0,0.72,0.35,7,4,13.79,91,12,50.0,147,48,195,74.43,10,47.62,11,0,0,0,37,1,1,8,1,13,15,0,0,14,20260428,13,66,0,1,13,0,0.0,0,14,13,1,0,0,,32,36.78,0,0,1,67,3,10,0,1,2,0,0,0,1,0.0,0,0,0,0,143,7,0,0,0,0,0,0,0,0,0,0.0,0.0,1,8,6,4,2,9,33.33,0,11,8,72.73,10,14,27,29,42,38.89,24,202,60,262,97.3,14,0,444,12,2,0,,,,,
Luca Moro,949780,Sassuolo,2793,italy,2526,231,14,1,6.48,0,0,0,0.62,0.05,0,0,0.0,13,1,50.0,23,11,34,77.27,12,52.17,11,0,0,0,4,1,2,0,0,2,11,0,0,4,20260428,3,25,0,0,7,0,0.0,0,3,3,0,0,0,,15,51.72,0,0,0,10,2,1,0,2,0,0,0,0,0,0.0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,5,1,1,100.0,0,5,4,80.0,1,0,1,0,27,51.92,2,33,11,44,71.3,6,0,98,9,1,0,4231.0,220000.0,F,25.0,Italy
Abdou Harroui,915812,Hellas Verona,2701,italy,2526,804,20,10,6.48,1,0,1,1.19,0.61,7,7,25.93,77,12,40.0,149,104,253,79.81,1,7.14,13,0,0,0,40,0,0,5,0,6,19,0,0,14,20260428,6,63,0,0,19,0,9.09,0,19,14,5,1,0,,32,39.02,0,0,0,64,1,11,0,2,2,0,0,1,0,100.0,0,1,0,0,140,11,0,0,1,0,0,0,0,0,0,804.0,0.0,0,5,6,4,2,10,43.48,0,21,15,71.43,11,26,23,27,33,34.38,30,196,121,317,123.1,11,0,486,1,2,0,14808.0,770000.0,M,28.0,Morocco
Niclas Füllkrug,132645,Milan,2692,italy,2526,564,17,3,6.48,1,0,1,3.9,0.35,3,0,0.0,43,2,66.67,63,38,101,71.13,13,38.24,21,0,1,0,10,2,5,5,0,11,17,0,0,4,20260428,2,35,0,1,7,0,6.25,0,5,5,0,1,0,,11,44.0,1,0,1,41,3,6,0,11,0,0,0,1,0,0.0,0,0,0,0,67,2,0,0,0,0,0,0,0,0,0,564.0,0.0,0,15,1,6,5,2,40.0,0,1,1,100.0,6,5,5,1,24,40.68,3,95,47,142,110.1,16,1,227,8,0,0,46346.0,2410000.0,F,32.0,Germany
Leonardo Pavoletti,132704,Cagliari,2719,italy,2526,246,13,1,6.48,1,1,2,1.19,0.04,2,0,0.0,13,1,50.0,16,21,37,58.73,11,39.29,17,0,0,0,6,1,2,2,0,2,12,0,0,0,20260428,2,26,0,0,10,0,16.67,0,4,3,1,1,0,,2,18.18,0,0,0,26,1,2,0,2,0,0,0,0,0,0.0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,246.0,0.0,0,6,0,3,1,0,0.0,0,2,2,100.0,2,4,1,0,13,33.33,2,35,28,63,77.7,6,0,88,0,1,0,25000.0,1300000.0,F,37.0,Italy
Samuel Iling Junior,996919,Pisa,2737,italy,2526,107,5,1,6.48,0,0,0,,0.08,0,1,20.0,5,0,0.0,8,9,17,56.67,0,0.0,2,0,0,0,5,0,0,0,0,0,4,0,0,3,20260428,1,10,0,0,1,0,0.0,0,4,4,0,0,0,,2,20.0,0,0,0,13,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2,2,100.0,1,0,3,5,2,16.67,1,18,12,30,25.9,0,0,53,0,0,0,17885.0,930000.0,D,22.0,England
Christian Ordoñez,1201388,Parma,2690,italy,2526,822,24,9,6.47,1,0,1,0.41,0.19,3,1,11.11,43,1,14.29,88,67,155,82.89,6,27.27,16,0,0,0,28,0,0,2,1,9,23,0,0,8,20260428,18,66,0,0,16,0,14.29,0,9,9,0,0,1,,25,33.33,0,0,0,32,6,2,0,0,6,0,0,0,0,0.0,0,0,0,0,77,1,0,1,1,0,0,0,0,0,0,822.0,0.0,0,3,4,3,2,3,27.27,0,15,8,53.33,2,7,11,9,31,31.96,7,113,74,187,148.8,7,0,327,7,3,1,17885.0,930000.0,M,21.0,Argentina
Nikola Štulić,1029748,Lecce,2689,italy,2526,1703,32,20,6.47,3,0,3,4.06,1.3,2,1,100.0,81,3,75.0,140,71,211,68.51,50,36.23,88,0,0,0,38,2,4,12,0,13,32,0,0,18,20260428,3,146,0,0,37,0,9.38,0,22,20,2,3,0,,39,40.21,0,0,0,97,2,20,0,9,4,0,0,1,0,100.0,0,1,0,0,167,12,0,0,3,0,0,0,0,0,0,567.67,0.0,0,23,9,12,8,4,44.44,0,12,7,58.33,20,3,9,1,89,37.87,4,220,88,308,207.0,32,0,541,26,1,0,21346.0,1110000.0,F,24.0,Serbia
Patrick Cutrone,795044,Parma,2690,italy,2526,891,15,11,6.47,1,0,1,2.62,0.27,2,0,0.0,48,1,12.5,87,28,115,65.71,10,33.33,20,0,0,0,21,2,5,8,1,7,15,0,0,5,20260428,4,44,0,0,7,0,4.0,0,11,8,3,1,0,,25,51.02,0,0,1,60,3,3,0,8,2,0,0,0,0,0.0,0,0,0,0,119,8,0,0,1,0,0,0,0,0,0,891.0,0.0,0,16,9,10,7,4,33.33,0,6,1,16.67,3,9,12,12,35,44.3,8,138,37,175,97.0,25,0,330,16,0,0,6154.0,320000.0,F,27.0,Italy
Santiago Giménez,892141,Milan,2692,italy,2526,694,12,8,6.47,0,0,0,2.88,0.51,3,1,100.0,24,0,0.0,44,36,80,80.0,5,27.78,13,0,0,0,11,0,7,4,0,1,12,0,0,6,20260428,1,40,0,0,9,0,0.0,0,7,7,0,0,0,,19,41.3,0,0,3,20,1,3,0,7,1,0,0,0,0,0.0,0,0,0,2,56,2,0,0,0,0,0,0,0,0,0,0.0,0.0,1,21,1,11,7,3,20.0,0,6,4,66.67,3,4,15,1,24,37.5,0,58,42,100,77.6,22,0,199,10,2,0,89038.0,4630000.0,F,24.0,Mexico
Malthe Højholt,997583,Pisa,2737,italy,2526,696,14,8,6.46,0,0,0,0.73,0.22,4,1,25.0,30,6,46.15,69,105,174,84.88,5,38.46,8,0,0,0,16,0,2,0,0,7,13,0,0,3,20260428,12,38,0,0,13,0,0.0,0,19,18,1,0,0,,18,37.5,0,0,0,31,7,3,0,0,3,0,0,0,0,0.0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,2,2,2,1,33.33,0,12,8,66.67,3,9,3,4,23,37.7,13,96,109,205,84.0,4,0,273,5,1,0,5385.0,280000.0,M,24.0,Denmark
Matteo Darmian,19352,Inter,2697,italy,2526,182,5,1,6.46,0,0,0,,0.06,0,0,0.0,26,1,33.33,44,24,68,93.15,1,33.33,2,0,0,0,1,0,0,0,0,4,5,0,0,0,20260428,0,5,0,0,2,0,0.0,0,5,4,1,0,0,,3,50.0,0,0,0,5,1,0,0,1,3,0,0,0,0,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2,2,100.0,0,0,1,4,4,44.44,3,48,25,73,32.3,0,0,109,1,0,0,61731.0,3210000.0,D,36.0,Italy
Idrissa Gueye,1536811,Udinese,2695,italy,2526,340,15,1,6.46,0,0,0,0.81,0.16,1,1,25.0,16,0,0.0,25,11,36,66.67,16,51.61,15,0,0,0,6,0,2,5,0,1,15,0,0,6,20260428,3,34,0,0,13,0,0.0,0,6,4,2,0,0,,13,40.63,0,0,1,18,3,3,0,2,2,0,0,0,0,0.0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,11,2,5,3,2,50.0,0,4,3,75.0,3,1,4,4,29,46.03,0,40,14,54,96.9,13,0,136,7,2,0,3654.0,190000.0,F,19.0,Senegal
Michele Collocolo,839925,Cremonese,2761,italy,2526,310,6,5,6.46,0,0,0,0.06,0.02,1,0,0.0,16,3,37.5,31,60,91,83.49,3,50.0,3,0,0,0,11,0,0,1,1,2,5,0,0,5,20260428,3,12,0,0,2,0,0.0,0,4,4,0,0,0,,6,40.0,0,0,0,18,1,2,0,0,1,0,0,0,0,0.0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,1,1,100.0,0,3,3,100.0,2,7,1,5,9,42.86,8,41,68,109,32.3,2,0,154,2,1,0,10769.0,560000.0,M,26.0,Italy
Felipe Loyola,1125917,Pisa,2737,italy,2526,452,9,5,6.46,1,0,1,0.65,0.06,8,0,0.0,27,8,66.67,76,75,151,86.29,1,16.67,5,0,0,0,24,1,0,4,0,8,9,0,0,9,20260428,4,28,0,0,7,0,12.5,0,13,13,0,1,0,,12,34.29,0,0,0,24,7,4,0,0,1,0,0,0,1,0.0,0,0,0,0,57,2,0,0,1,0,0,0,0,0,0,452.0,0.0,0,4,4,3,1,2,40.0,0,8,5,62.5,4,13,5,4,13,31.71,12,93,82,175,58.1,8,0,258,2,0,0,8846.0,460000.0,M,25.0,Chile
